product_id,product_name,date,nav,total_value,market_value,cash,running_delta,initial_capital,data_completeness
GZ2000_综合_v10,,2023-04-20,1.0519471010072308,105880.79000000001,70750.70000000001,35130.09,0.0,0.0,full
GZ2000_综合_v10,,2023-04-21,1.047889762965936,105472.41,59277.1,46195.31,0.0,0.0,full
GZ2000_综合_v10,,2023-04-24,1.0427592243388617,104956.01,58760.7,46195.31,0.0,0.0,full
GZ2000_综合_v10,,2023-04-25,1.0427783992798962,104957.94,48306.1,56651.84,0.0,0.0,full
GZ2000_综合_v10,,2023-04-26,1.0395325685876708,104631.23999999999,47979.4,56651.84,0.0,0.0,full
GZ2000_综合_v10,,2023-04-27,1.0384228064562917,104519.54,47867.7,56651.84,0.0,0.0,full
GZ2000_综合_v10,,2023-04-28,1.0410228489789588,104781.23999999999,48308.0,56473.24,0.0,0.0,full
GZ2000_综合_v10,,2023-05-04,1.0402121364460981,104699.63999999998,48226.399999999994,56473.24,0.0,0.0,full
GZ2000_综合_v10,,2023-05-05,1.0384267805373353,104519.94,96847.7,7672.24,0.0,0.0,full
GZ2000_综合_v10,,2023-05-08,1.0442597379888368,105107.04000000001,97434.8,7672.24,0.0,0.0,full
GZ2000_综合_v10,,2023-05-09,1.0373368888111734,104410.24,96738.0,7672.24,0.0,0.0,full
GZ2000_综合_v10,,2023-05-10,1.0430283689775284,104983.1,58034.2,46948.9,0.0,0.0,full
GZ2000_综合_v10,,2023-05-11,1.0440349043538044,105084.41,48107.1,56977.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-12,1.0459752494232613,105279.70999999999,48302.4,56977.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-15,1.0467114479365576,105353.81,48376.5,56977.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-16,1.0457219017567423,105254.20999999999,48276.9,56977.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-17,1.05123792624503,105809.41,49184.100000000006,56625.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-18,1.065551572643221,107250.11,100144.8,7105.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-19,1.086381718432384,109346.70999999999,102017.4,7329.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-22,1.0711778778804637,107816.41,100487.1,7329.31,0.0,0.0,full
GZ2000_综合_v10,,2023-05-23,1.061786826318749,106871.18,99830.9,7040.28,0.0,0.0,full
GZ2000_综合_v10,,2023-05-24,1.0558853159692485,106277.18,99236.9,7040.28,0.0,0.0,full
GZ2000_综合_v10,,2023-05-25,1.058610542044784,106551.48,99511.2,7040.28,0.0,0.0,full
GZ2000_综合_v10,,2023-05-26,1.0590794836079094,106598.68,79991.0,26607.68,0.0,0.0,full
GZ2000_综合_v10,,2023-05-29,1.0641613397422016,107110.18,101332.5,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-05-30,1.0659059613202695,107285.78,101508.1,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-05-31,1.06150963416597,106843.28,101065.6,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-06-01,1.059639829035034,106655.07999999999,100877.4,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-06-02,1.067648595857816,107461.18,101683.5,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-06-05,1.076942977898149,108396.68,102619.0,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-06-06,1.067908898166161,107487.38,101709.7,5777.68,0.0,0.0,full
GZ2000_综合_v10,,2023-06-07,1.0665616846924366,107351.78,101516.5,5835.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-08,1.0576806070806208,106457.88,100622.6,5835.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-09,1.065174730408278,107212.18,52446.899999999994,54765.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-12,1.0711120074871696,107809.78,53044.5,54765.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-13,1.0811505362028857,108820.18,54054.899999999994,54765.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-14,1.0854822845402297,109256.18,103280.9,5975.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-15,1.078717405084043,108575.28,102600.0,5975.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-16,1.0925064727845004,109963.18,103987.9,5975.28,0.0,0.0,full
GZ2000_综合_v10,,2023-06-19,1.0799200613598123,108696.33,92089.7,16606.63,0.0,0.0,full
GZ2000_综合_v10,,2023-06-20,1.0749494794947363,108196.03,101485.4,6710.63,0.0,0.0,full
GZ2000_综合_v10,,2023-06-21,1.0764198894808072,108344.03,101633.4,6710.63,0.0,0.0,full
GZ2000_综合_v10,,2023-06-26,1.0618871718650968,106881.28,91702.4,15178.88,0.0,0.0,full
GZ2000_综合_v10,,2023-06-27,1.066718958949731,107367.61,101570.2,5797.41,0.0,0.0,full
GZ2000_综合_v10,,2023-06-28,1.0664898531775768,107344.54999999999,53342.7,54001.85,0.0,0.0,full
GZ2000_综合_v10,,2023-06-29,1.0681957274654712,107516.25,53514.399999999994,54001.85,0.0,0.0,full
GZ2000_综合_v10,,2023-06-30,1.070205618953188,107718.54999999999,53716.7,54001.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-03,1.0804498063629022,108749.65000000001,101077.8,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-04,1.0791880356316117,108622.65,100950.79999999999,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-05,1.0811522251873293,108820.35,101148.5,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-06,1.0820066526116678,108906.35,101234.5,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-07,1.0746357257963575,108164.45000000001,100492.6,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-10,1.0717227243915197,107871.25,100199.4,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-11,1.0770251420237225,108404.95,100733.09999999999,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-12,1.0762949046319914,108331.45000000001,100659.6,7671.85,0.0,0.0,full
GZ2000_综合_v10,,2023-07-13,1.0821339225570838,108919.16,72708.9,36210.26,0.0,0.0,full
GZ2000_综合_v10,,2023-07-14,1.0790121825454397,108604.95,63493.6,45111.35,0.0,0.0,full
GZ2000_综合_v10,,2023-07-17,1.0850119520487393,109208.84000000001,102493.6,6715.24,0.0,0.0,full
GZ2000_综合_v10,,2023-07-18,1.0979803720137276,110514.14,103798.9,6715.24,0.0,0.0,full
GZ2000_综合_v10,,2023-07-19,1.105703005001382,111291.44,104576.2,6715.24,0.0,0.0,full
GZ2000_综合_v10,,2023-07-20,1.1058206378002677,111303.28,94746.9,16556.38,0.0,0.0,full
GZ2000_综合_v10,,2023-07-21,1.0964609814787962,110361.20999999999,84147.5,26213.71,0.0,0.0,full
GZ2000_综合_v10,,2023-07-24,1.1027141980006407,110990.60999999999,84776.9,26213.71,0.0,0.0,full
GZ2000_综合_v10,,2023-07-25,1.1079100109088535,111513.58,75381.8,36131.78,0.0,0.0,full
GZ2000_综合_v10,,2023-07-26,1.1120162301469823,111926.87999999999,75795.09999999999,36131.78,0.0,0.0,full
GZ2000_综合_v10,,2023-07-27,1.1095393841366616,111677.58,104842.8,6834.78,0.0,0.0,full
GZ2000_综合_v10,,2023-07-28,1.1087754664080873,111600.68999999999,96594.09999999999,15006.59,0.0,0.0,full
GZ2000_综合_v10,,2023-07-31,1.1120004331748345,111925.29,96918.7,15006.59,0.0,0.0,full
GZ2000_综合_v10,,2023-08-01,1.1206977095383917,112800.69,107767.1,5033.59,0.0,0.0,full
GZ2000_综合_v10,,2023-08-02,1.1154767605675793,112275.19,107241.6,5033.59,0.0,0.0,full
GZ2000_综合_v10,,2023-08-03,1.1044713379339954,111167.47,106018.3,5149.17,0.0,0.0,full
GZ2000_综合_v10,,2023-08-04,1.1060391129056304,111325.27,106176.1,5149.17,0.0,0.0,full
GZ2000_综合_v10,,2023-08-07,1.09896922272936,110613.67,105464.5,5149.17,0.0,0.0,full
GZ2000_综合_v10,,2023-08-08,1.095270346798183,110241.37,105092.2,5149.17,0.0,0.0,full
GZ2000_综合_v10,,2023-08-09,1.0961357029453909,110328.47,105179.3,5149.17,0.0,0.0,full
GZ2000_综合_v10,,2023-08-10,1.0983879140247315,110555.16,66824.5,43730.66,0.0,0.0,full
GZ2000_综合_v10,,2023-08-11,1.0986892487198499,110585.48999999999,56706.0,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-14,1.095257629738844,110240.09,56360.6,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-15,1.0970578884515203,110421.29000000001,56541.8,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-16,1.092631755689395,109975.79000000001,56096.3,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-17,1.0977573267151648,110491.69,56612.2,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-18,1.1013896367888643,110857.29000000001,56977.8,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-21,1.1091758550732136,111640.98999999999,57761.5,53879.49,0.0,0.0,full
GZ2000_综合_v10,,2023-08-22,1.1026504139998938,110984.19,58123.49999999999,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-23,1.1030905434754543,111028.49,58167.8,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-24,1.1049086855528256,111211.48999999999,58350.799999999996,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-25,1.110003457450509,111724.29000000001,58863.600000000006,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-28,1.109702420811469,111693.99,58833.3,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-29,1.1113129171543208,111856.09,58995.399999999994,52860.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-30,1.1182119218457236,112550.49,105827.8,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-08-31,1.1173495462592982,112463.69,105741.0,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-01,1.1215123961522961,112882.69,106160.0,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-04,1.11695809927652,112424.29000000001,105701.6,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-05,1.1171776672541698,112446.39,105723.7,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-06,1.1226430222091535,112996.49,106273.8,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-07,1.1117659623932725,111901.69,105179.0,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-08,1.1060234152855093,111323.69,104601.0,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-11,1.117731058039468,112502.09,105779.4,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-12,1.1215074285509918,112882.19,106159.5,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-13,1.1085976262813941,111582.79,104860.09999999999,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-14,1.1082647969940065,111549.29,104826.59999999999,6722.69,0.0,0.0,full
GZ2000_综合_v10,,2023-09-15,1.111471482987954,111872.05,68959.6,42912.45,0.0,0.0,full
GZ2000_综合_v10,,2023-09-18,1.108945954484851,111617.84999999999,68705.4,42912.45,0.0,0.0,full
GZ2000_综合_v10,,2023-09-19,1.106427082567496,111364.32,67100.5,44263.82,0.0,0.0,full
GZ2000_综合_v10,,2023-09-20,1.1069009917319257,111412.02000000002,67148.20000000001,44263.82,0.0,0.0,full
GZ2000_综合_v10,,2023-09-21,1.0992598274056615,110642.92000000001,66379.1,44263.82,0.0,0.0,full
GZ2000_综合_v10,,2023-09-22,1.1004652655381613,110764.25,57746.2,53018.05,0.0,0.0,full
GZ2000_综合_v10,,2023-09-25,1.097402242573934,110455.95000000001,57437.9,53018.05,0.0,0.0,full
GZ2000_综合_v10,,2023-09-26,1.093261250126675,110039.15000000001,57021.100000000006,53018.05,0.0,0.0,full
GZ2000_综合_v10,,2023-09-27,1.090625440874617,109773.85,56755.799999999996,53018.05,0.0,0.0,full
GZ2000_综合_v10,,2023-09-28,1.0871739514883938,109426.45,102204.4,7222.05,0.0,0.0,full
GZ2000_综合_v10,,2023-10-09,1.0738558123915833,108085.95,100863.9,7222.05,0.0,0.0,full
GZ2000_综合_v10,,2023-10-10,1.0612291633963304,106815.05,99593.0,7222.05,0.0,0.0,full
GZ2000_综合_v10,,2023-10-11,1.0638441087229105,107078.25,99203.6,7874.65,0.0,0.0,full
GZ2000_综合_v10,,2023-10-12,1.0699641935297999,107694.25,99819.6,7874.65,0.0,0.0,full
GZ2000_综合_v10,,2023-10-13,1.0644233310349909,107136.54999999999,99261.9,7874.65,0.0,0.0,full
GZ2000_综合_v10,,2023-10-16,1.0640199618090824,107095.95,99818.2,7277.75,0.0,0.0,full
GZ2000_综合_v10,,2023-10-17,1.0612222087545045,106814.35,99536.6,7277.75,0.0,0.0,full
GZ2000_综合_v10,,2023-10-18,1.049552915882615,105639.81,89686.5,15953.31,0.0,0.0,full
GZ2000_综合_v10,,2023-10-19,1.0411710822018807,104796.16,54740.5,50055.66,0.0,0.0,full
GZ2000_综合_v10,,2023-10-20,1.0381628022040266,104493.37,54723.5,49769.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-23,1.0313661300994923,103809.26999999999,54039.399999999994,49769.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-24,1.0348106648438895,104155.97,54386.1,49769.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-25,1.0336442720576415,104038.57,54268.700000000004,49769.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-26,1.0295738195489035,103628.87000000001,53859.00000000001,49769.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-27,1.0413043132688617,104809.56999999999,97264.7,7544.87,0.0,0.0,full
GZ2000_综合_v10,,2023-10-30,1.058059635060139,106496.03,99475.5,7020.53,0.0,0.0,full
GZ2000_综合_v10,,2023-10-31,1.0761725029358535,108319.12999999999,101298.59999999999,7020.53,0.0,0.0,full
GZ2000_综合_v10,,2023-11-01,1.081273136603076,108832.51999999999,91519.29999999999,17313.22,0.0,0.0,full
GZ2000_综合_v10,,2023-11-02,1.0816870371437495,108874.18,90626.5,18247.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-03,1.0893162792268833,109642.07999999999,101200.4,8441.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-06,1.1033080250605565,111050.38,102608.7,8441.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-07,1.1054182620946202,111262.78,102821.1,8441.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-08,1.1065131214220867,111372.98000000001,102931.3,8441.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-09,1.103023878265951,111021.78,102580.09999999999,8441.68,0.0,0.0,full
GZ2000_综合_v10,,2023-11-10,1.098055780201527,110521.73,101702.0,8819.73,0.0,0.0,full
GZ2000_综合_v10,,2023-11-13,1.1069839506737074,111420.37,102351.7,9068.67,0.0,0.0,full
GZ2000_综合_v10,,2023-11-14,1.1090471941994324,111628.04,102659.4,8968.64,0.0,0.0,full
GZ2000_综合_v10,,2023-11-15,1.1169446867529982,112422.94,103454.3,8968.64,0.0,0.0,full
GZ2000_综合_v10,,2023-11-16,1.111005223929533,111825.12000000001,102578.6,9246.52,0.0,0.0,full
GZ2000_综合_v10,,2023-11-17,1.1086515744315586,111588.22,102534.0,9054.22,0.0,0.0,full
GZ2000_综合_v10,,2023-11-20,1.1067102358418406,111392.81999999999,102338.59999999999,9054.22,0.0,0.0,full
GZ2000_综合_v10,,2023-11-21,1.0974888775406808,110464.67,100973.2,9491.47,0.0,0.0,full
GZ2000_综合_v10,,2023-11-22,1.0877424437816572,109483.67,99992.2,9491.47,0.0,0.0,full
GZ2000_综合_v10,,2023-11-23,1.091539380162581,109865.84,100737.79999999999,9128.04,0.0,0.0,full
GZ2000_综合_v10,,2023-11-24,1.087005847860257,109409.53,100299.3,9110.23,0.0,0.0,full
GZ2000_综合_v10,,2023-11-27,1.0892323267648412,109633.62999999999,100523.4,9110.23,0.0,0.0,full
GZ2000_综合_v10,,2023-11-28,1.0892279552756936,109633.19,63440.100000000006,46193.09,0.0,0.0,full
GZ2000_综合_v10,,2023-11-29,1.091059013116456,109817.48999999999,63624.399999999994,46193.09,0.0,0.0,full
GZ2000_综合_v10,,2023-11-30,1.095281970985236,110242.54000000001,54020.5,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-01,1.0929700493382177,110009.84,53787.8,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-04,1.09505544836576,110219.73999999999,53997.7,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-05,1.0879954933920983,109509.14,53287.1,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-06,1.097783655002078,110494.34,54272.299999999996,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-07,1.093869185174295,110100.34,53878.299999999996,56222.04,0.0,0.0,full
GZ2000_综合_v10,,2023-12-08,1.094918541273814,110205.95999999999,54267.2,55938.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-11,1.1011737448361802,110835.56,54896.8,55938.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-12,1.101082340972181,110826.35999999999,54887.59999999999,55938.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-13,1.1074269613580245,111464.95999999999,103227.2,8237.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-14,1.1174317103848714,112471.95999999999,104234.2,8237.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-15,1.114314043806297,112158.16,103920.40000000001,8237.76,0.0,0.0,full
GZ2000_综合_v10,,2023-12-18,1.1164850842803253,112376.68,75895.2,36481.48,0.0,0.0,full
GZ2000_综合_v10,,2023-12-19,1.126281194052392,113362.68,76881.2,36481.48,0.0,0.0,full
GZ2000_综合_v10,,2023-12-20,1.1401745813802402,114761.08000000002,78279.6,36481.48,0.0,0.0,full
GZ2000_综合_v10,,2023-12-21,1.133668414599981,114106.22,67980.4,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-22,1.135023576235792,114242.62,68116.8,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-25,1.141632473011024,114907.82,68782.0,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-26,1.145288627570984,115275.82,69150.0,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-27,1.1451137680050727,115258.22,69132.40000000001,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-28,1.1489765747792913,115647.01999999999,69521.2,46125.82,0.0,0.0,full
GZ2000_综合_v10,,2023-12-29,1.14845398312208,115594.42000000001,109176.6,6417.82,0.0,0.0,full
GZ2000_综合_v10,,2024-01-02,1.1547846942242712,116231.62,109813.8,6417.82,0.0,0.0,full
GZ2000_综合_v10,,2024-01-03,1.1372755886110806,114469.29000000001,96246.20000000001,18223.09,0.0,0.0,full
GZ2000_综合_v10,,2024-01-04,1.1360043794373118,114341.34,105632.9,8708.44,0.0,0.0,full
GZ2000_综合_v10,,2024-01-05,1.1274213579037538,113477.44,104769.0,8708.44,0.0,0.0,full
GZ2000_综合_v10,,2024-01-08,1.121649005188165,112896.44,104188.0,8708.44,0.0,0.0,full
GZ2000_综合_v10,,2024-01-09,1.1372897959508108,114470.72,57021.100000000006,57449.62,0.0,0.0,full
GZ2000_综合_v10,,2024-01-10,1.138687678957839,114611.42000000001,57161.8,57449.62,0.0,0.0,full
GZ2000_综合_v10,,2024-01-11,1.1517852565567388,115929.72,58480.1,57449.62,0.0,0.0,full
GZ2000_综合_v10,,2024-01-12,1.1515974812274365,115910.82,58461.2,57449.62,0.0,0.0,full
GZ2000_综合_v10,,2024-01-15,1.163468061304176,117105.62,59656.0,57449.62,0.0,0.0,full
