product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
集中_红利增强_V20_251229,,159509.XSHE,纳指科技ETF,SELL,1.383,29600.0,-40936.8,2024-03-29 09:30:00,2024-03-29
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,SELL,2.13,18400.0,-39192.0,2024-03-29 09:30:00,2024-03-29
集中_红利增强_V20_251229,,515300.XSHG,红利300,SELL,1.379,26800.0,-36957.2,2024-03-29 09:30:00,2024-03-29
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,BUY,5.137,7300.0,37500.1,2024-04-02 09:30:00,2024-04-02
集中_红利增强_V20_251229,,515300.XSHG,红利300,BUY,1.399,26900.0,37633.1,2024-04-02 09:30:00,2024-04-02
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,BUY,2.147,17500.0,37572.5,2024-04-02 09:30:00,2024-04-02
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,SELL,5.383,7300.0,-39295.9,2024-04-09 09:30:00,2024-04-09
集中_红利增强_V20_251229,,515300.XSHG,红利300,SELL,1.419,26900.0,-38171.1,2024-04-09 09:30:00,2024-04-09
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,SELL,2.141,17500.0,-37467.5,2024-04-09 09:30:00,2024-04-09
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,BUY,2.153,17800.0,38323.4,2024-04-10 09:30:00,2024-04-10
集中_红利增强_V20_251229,,512890.XSHG,红利低波,BUY,1.029,37300.0,38381.7,2024-04-10 09:30:00,2024-04-10
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,BUY,5.38,7100.0,38198.0,2024-04-10 09:30:00,2024-04-10
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,SELL,2.165,17800.0,-38537.0,2024-04-15 09:30:00,2024-04-15
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,BUY,0.988,41100.0,40606.8,2024-04-15 09:30:00,2024-04-15
集中_红利增强_V20_251229,,512890.XSHG,红利低波,SELL,1.064,37300.0,-39687.2,2024-04-16 09:30:00,2024-04-16
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,SELL,5.471,7100.0,-38844.1,2024-04-16 09:30:00,2024-04-16
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,SELL,0.978,41100.0,-40195.8,2024-04-16 09:30:00,2024-04-16
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,BUY,2.166,17900.0,38771.4,2024-04-22 09:30:00,2024-04-22
集中_红利增强_V20_251229,,512890.XSHG,红利低波,BUY,1.084,35900.0,38915.6,2024-04-22 09:30:00,2024-04-22
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,BUY,5.447,7100.0,38673.7,2024-04-22 09:30:00,2024-04-22
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,SELL,2.18,17900.0,-39022.0,2024-04-25 09:30:00,2024-04-25
集中_红利增强_V20_251229,,512890.XSHG,红利低波,SELL,1.043,35900.0,-37443.7,2024-04-25 09:30:00,2024-04-25
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,SELL,5.275,7100.0,-37452.5,2024-04-25 09:30:00,2024-04-25
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,BUY,1.035,36800.0,38088.0,2024-04-26 09:30:00,2024-04-26
集中_红利增强_V20_251229,,512890.XSHG,红利低波,BUY,1.047,36400.0,38110.8,2024-04-26 09:30:00,2024-04-26
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,BUY,5.29,7200.0,38088.0,2024-04-26 09:30:00,2024-04-26
集中_红利增强_V20_251229,,512890.XSHG,红利低波,SELL,1.042,36400.0,-37928.8,2024-05-06 09:30:00,2024-05-06
集中_红利增强_V20_251229,,513530.XSHG,港股红利,BUY,1.246,32600.0,40619.6,2024-05-06 09:30:00,2024-05-06
集中_红利增强_V20_251229,,518880.XSHG,黄金ETF,SELL,5.252,7200.0,-37814.4,2024-05-09 09:30:00,2024-05-09
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,BUY,2.31,16900.0,39039.0,2024-05-09 09:30:00,2024-05-09
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,SELL,1.123,36800.0,-41326.4,2024-05-29 09:30:00,2024-05-29
集中_红利增强_V20_251229,,513530.XSHG,港股红利,SELL,1.422,32600.0,-46357.2,2024-05-29 09:30:00,2024-05-29
集中_红利增强_V20_251229,,159985.XSHE,豆粕ETF,SELL,2.246,16900.0,-37957.4,2024-05-29 09:30:00,2024-05-29
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,BUY,1.101,36700.0,40406.7,2024-06-03 09:30:00,2024-06-03
集中_红利增强_V20_251229,,159509.XSHE,纳指科技ETF,BUY,1.472,27400.0,40332.8,2024-06-03 09:30:00,2024-06-03
集中_红利增强_V20_251229,,513530.XSHG,港股红利,BUY,1.373,29400.0,40366.2,2024-06-03 09:30:00,2024-06-03
集中_红利增强_V20_251229,,159920.XSHE,恒生ETF,SELL,1.101,36700.0,-40406.7,2024-06-04 09:30:00,2024-06-04
集中_红利增强_V20_251229,,159941.XSHE,纳指ETF,BUY,1.025,41500.0,42537.5,2024-06-04 09:30:00,2024-06-04
集中_红利增强_V20_251229,,513530.XSHG,港股红利,SELL,1.342,29400.0,-39454.8,2024-06-17 09:30:00,2024-06-17
集中_红利增强_V20_251229,,510880.XSHG,红利ETF,BUY,3.215,12900.0,41473.5,2024-06-17 09:30:00,2024-06-17
集中_红利增强_V20_251229,,510880.XSHG,红利ETF,SELL,3.187,12900.0,-41112.3,2024-06-19 09:30:00,2024-06-19
