product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.11,28100.0,31191.0,2023-04-27 09:33:00,2023-04-27
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.683,45800.0,31281.4,2023-04-27 09:33:00,2023-04-27
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.327,23500.0,31184.5,2023-04-27 09:33:00,2023-04-27
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.122,28100.0,-31528.2,2023-05-05 09:33:00,2023-05-05
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.425,7100.0,31417.5,2023-05-05 09:33:00,2023-05-05
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.342,7100.0,-30828.2,2023-06-15 09:33:00,2023-06-15
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.144,29800.0,34091.2,2023-06-15 09:33:00,2023-06-15
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.108,29800.0,-33018.4,2023-07-12 09:33:00,2023-07-12
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.911,8700.0,34025.7,2023-07-12 09:33:00,2023-07-12
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.928,8700.0,-34173.6,2023-07-20 09:33:00,2023-07-20
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.479,7800.0,34936.2,2023-07-20 09:33:00,2023-07-20
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,0.848,45800.0,-38838.4,2023-07-24 09:33:00,2023-07-24
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.534,23500.0,-36049.0,2023-07-24 09:33:00,2023-07-24
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.433,7800.0,-34577.4,2023-07-24 09:33:00,2023-07-24
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,0.853,40400.0,34461.2,2023-07-25 09:33:00,2023-07-25
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.54,22400.0,34496.0,2023-07-25 09:33:00,2023-07-25
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,4.429,7700.0,34103.3,2023-07-25 09:33:00,2023-07-25
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,4.409,7700.0,-33949.3,2023-08-02 09:33:00,2023-08-02
宽指配置_V251216,,510300.XSHG,300ETF,BUY,4.067,8500.0,34569.5,2023-08-02 09:33:00,2023-08-02
