strategy_id,holding_period,turnover_rate,buy_sell_ratio,hhi_concentration,disposition_effect,positive_trade_ratio,etf_ratio,avg_price_preference,position_uniformity,avg_loss_magnitude,vol_preference,trend_preference
CYB300_综合_v10,12.0,0.7343623070674249,1.194093441497587,0.01278419491515833,0.8073770491803278,0.44269662921348313,0.3030973451327434,10.351294247787612,0.7217837564696497,0.03831705670778237,0.20930763798342625,0.2807701411025489
GZ2000_综合_v10,11.0,0.7294882209585702,1.2747971513371559,0.024573674139629104,0.6692015209125475,0.3972911963882618,0.3051224944320713,15.896610244988867,0.7391844465880868,0.03696001226560991,0.16922742281997488,0.30200265389574277
HS300_综合_v10,14.0,0.8822095857026807,1.179115873269525,0.02612240231354515,0.8237179487179488,0.4493006993006993,0.31123388581952116,16.6639576427256,0.7405673620198853,0.03799453202963476,0.15250323490164702,0.1261219308812318
HX_朝花夕拾,2.0,0.5122950819672131,1.030431253396626,0.014863333074988718,0.782608695652174,0.43548387096774194,0.0,72.93016,0.7681298407671385,0.04636406446827364,0.48184641661875227,0.7869315354154887
宽指配置_V251216,14.0,0.2726530612244898,1.3527905784849932,0.11813037742065377,1.0625,0.5120481927710844,0.8233532934131736,3.3819041916167665,0.8655634905411543,0.023211229277506348,0.164929234342627,0.19309208512095777
集中_红利增强_V20_251229,12.0,0.3528441879637263,1.20268523378647,0.06416764280875756,0.9626168224299064,0.4835680751173709,0.5560747663551402,2.284894859813084,0.8789202622212735,0.024397848109893424,0.15731644493919528,0.15116446720320148
集中_行业轮动_V251111701,10.5,0.44110479285134035,1.1233569551857998,0.03369776660558043,0.9703703703703703,0.48518518518518516,0.7329650092081031,1.1758692449355432,0.7698247943550194,0.02827275292133261,0.13762384822989357,0.18095040339964488
