strategy_id,cumulative_return,annualized_return,mean_monthly_return,positive_month_ratio,max_drawdown,daily_vol_annual,var_5pct,downside_vol,sharpe_ratio,calmar_ratio,trend_strength,avg_recovery_days,annual_turnover,avg_holding_period,buy_sell_ratio,trades_per_year,hhi_concentration,avg_position_ratio,cash_ratio_std
CYB300_综合_v10,1.3104968272740565,0.28207968680349005,0.021544496347101268,0.7,-0.12841089962712054,0.20930763798342625,-0.0172998701577442,0.12972114069943733,1.252126722791848,2.1966958227268307,0.2807701411025489,4.0,20.919391407052697,11.0,1.194093441497587,268.2258326563769,0.01278419491515833,0.6884601569295088,0.2908584269890626
GZ2000_综合_v10,1.4715459692227002,0.30796986315404196,0.022593952549997583,0.675,-0.1120318264571646,0.16922742281997488,-0.014622801521266438,0.11781954316140184,1.7016737497703665,2.748949766268377,0.30200265389574277,3.0,15.965891290514124,10.0,1.2747971513371559,266.4455727051178,0.024573674139629104,0.7801266889876133,0.21647549026305601
HS300_综合_v10,0.689765262816471,0.1684183332932372,0.013231145932919242,0.525,-0.15512566520311694,0.15250323490164702,-0.012794457377791169,0.09892440499725533,0.9732143281351096,1.0856896766419355,0.1261219308812318,4.5,22.804229209584662,12.0,1.179115873269525,322.2270511779041,0.02612240231354515,0.7718576777272141,0.18069664519976852
HX_朝花夕拾,2.257510608090417,1.3654581812683384,0.07635953606644474,0.6875,-0.19083032684427786,0.48184641661875227,-0.04303078750224116,0.31010463449166575,2.7922967461495003,7.155352107019054,0.7869315354154887,7.0,98.01553796681651,2.0,1.030431253396626,187.1157786885246,0.014863333074988718,0.43189213579094815,0.41927493870302246
宽指配置_V251216,0.98533922317776,0.2256614823622105,0.017472294474930858,0.625,-0.14273750338887825,0.164929234342627,-0.012226347719931318,0.1344508296392207,1.2469680295426924,1.580954388332068,0.19309208512095777,3.0,18.274957421759783,35.0,1.3527905784849932,99.5865306122449,0.11813037742065377,0.8137247795017882,0.2827809524833242
集中_红利增强_V20_251229,0.7473923139040004,0.18010230835453678,0.014369678898372363,0.625,-0.1279105631556679,0.15731644493919528,-0.013003714809359183,0.12431585495175154,1.0177086598697185,1.4080331124439756,0.15116446720320148,4.0,23.565277869312137,12.0,1.20268523378647,128.87633965375105,0.06416764280875756,0.8562808281876437,0.30340222939724804
集中_行业轮动_V251111701,0.9143901644167689,0.21249862231571992,0.016348449729615327,0.675,-0.16293150945527832,0.13762384822989357,-0.011818847737552929,0.08145090458039447,1.398730124114542,1.3042205465729566,0.18095040339964488,5.0,26.649781264465478,13.0,1.1233569551857998,161.11352558895206,0.03369776660558043,0.7194226038782183,0.09305786480625407
