code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
002088,SZSE.002088,,SZ,A股-深交所,2019-12-31,10.69,10.71,10.56,10.68,10.66,1858321.0,19774531.62,0.1876,0.5926,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-02,10.75,10.84,10.72,10.8,10.68,2324091.0,25079854.31,1.1236,0.7411,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-03,10.77,10.88,10.73,10.82,10.8,1930070.0,20871485.48,0.1852,0.6155,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-06,10.79,10.85,10.72,10.79,10.82,2604472.0,28099658.24,-0.2773,0.8305,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-07,10.8,10.96,10.74,10.95,10.79,2982433.0,32429168.69,1.4829,0.951,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-08,10.89,10.89,10.61,10.66,10.95,2982650.0,32066963.5,-2.6484,0.9511,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-09,10.7,10.86,10.7,10.78,10.66,2196468.0,23669796.72,1.1257,0.7004,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-10,10.83,11.04,10.73,10.98,10.78,3458700.0,37743860.84,1.8553,1.1029,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-13,10.98,11.36,10.89,11.36,10.98,4616200.0,51721462.5,3.4608,1.472,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-14,11.36,11.62,11.36,11.38,11.36,4654134.0,53468057.36,0.1761,1.4841,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-15,11.4,11.41,11.15,11.21,11.38,2965773.0,33354704.14,-1.4938,0.9457,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-16,11.22,11.27,11.16,11.22,11.21,1580487.0,17713239.74,0.0892,0.504,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-17,11.22,11.47,11.16,11.19,11.22,3248300.0,36590385.39,-0.2674,1.0358,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-20,11.15,11.26,10.96,11.16,11.19,2106595.0,23387058.03,-0.2681,0.6718,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-21,11.2,11.2,10.87,10.87,11.16,3261453.0,35744291.22,-2.5986,1.04,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-22,10.8,10.89,10.56,10.63,10.87,3508602.0,37495246.14,-2.2079,1.1188,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-01-23,10.65,10.65,10.06,10.17,10.63,3629794.0,37386927.26,-4.3274,1.1575,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-03,9.15,9.15,9.15,9.15,10.17,1132800.0,10365120.0,-10.0295,0.3612,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-04,8.55,9.34,8.42,9.11,9.15,3966070.0,35601847.27,-0.4372,1.2647,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-05,9.12,9.59,9.11,9.4,9.11,2976457.0,27927236.97,3.1833,0.9491,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-06,9.41,9.65,9.35,9.57,9.4,2385000.0,22752427.81,1.8085,0.7605,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-07,9.59,9.65,9.43,9.6,9.57,1980976.0,18910860.56,0.3135,0.6317,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-10,9.63,9.94,9.63,9.78,9.6,2381658.0,23242128.92,1.875,0.7595,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-11,9.77,9.85,9.72,9.72,9.78,2451072.0,23974830.16,-0.6135,0.7816,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-12,9.7,9.88,9.67,9.84,9.72,2251851.0,21969678.58,1.2346,0.7181,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-13,9.82,9.84,9.66,9.66,9.84,2312287.0,22493408.14,-1.8293,0.7373,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-14,9.69,9.75,9.62,9.7,9.66,2215363.0,21463174.93,0.4141,0.7064,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-17,9.7,9.94,9.7,9.93,9.7,3563549.0,34973982.65,2.3711,1.1363,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-18,9.91,10.03,9.8,10.03,9.93,3270786.0,32478214.28,1.007,1.043,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-19,9.99,10.07,9.95,9.95,10.03,3111350.0,31100237.89,-0.7976,0.9921,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-20,9.96,10.1,9.88,10.08,9.95,2542882.0,25418825.64,1.3065,0.8109,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-21,10.06,10.15,10.02,10.1,10.08,3171857.0,31955733.76,0.1984,1.0114,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-24,10.09,10.12,9.85,10.11,10.1,3780794.0,37794195.5,0.099,1.2056,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-25,9.91,9.97,9.74,9.93,10.11,4058882.0,40082015.19,-1.7804,1.2943,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-26,9.79,10.13,9.72,9.93,9.93,3430357.0,34196933.16,0.0,1.0939,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-27,9.92,10.16,9.92,10.07,9.93,2737032.0,27465824.9,1.4099,0.8728,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-02-28,10.48,10.58,10.08,10.15,10.07,8320966.0,86131645.04,0.7944,2.6534,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-02,10.03,10.83,10.03,10.67,10.15,7900408.0,83480392.61,5.1232,2.5193,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-03,10.75,10.89,10.53,10.61,10.67,6979962.0,74402918.39,-0.5623,2.2258,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-04,10.52,11.12,10.5,11.1,10.61,7582109.0,82650109.34,4.6183,2.4178,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-05,11.13,11.26,10.98,11.11,11.1,4786150.0,53203775.52,0.0901,1.5262,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-06,11.01,11.07,10.8,10.82,11.11,3736052.0,40667644.4,-2.6103,1.1914,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-09,10.66,10.8,10.36,10.4,10.82,4324800.0,45538758.5,-3.8817,1.3791,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-10,10.34,10.49,10.06,10.44,10.4,3936633.0,40560918.28,0.3846,1.2553,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-11,10.45,10.55,10.29,10.29,10.44,3235089.0,33702349.05,-1.4368,1.0316,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-12,10.16,10.24,9.93,10.1,10.29,3238521.0,32540435.72,-1.8464,1.0327,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-13,9.7,9.9,9.5,9.8,10.1,4047331.0,39167099.82,-2.9703,1.2906,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-16,9.88,9.9,9.31,9.47,9.8,4868590.0,46908529.13,-3.3673,1.5525,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-17,9.52,9.55,9.16,9.41,9.47,2405287.0,22491801.48,-0.6336,0.767,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-18,9.53,9.62,9.31,9.33,9.41,1816946.0,17248543.87,-0.8502,0.5794,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-19,9.49,9.49,9.21,9.38,9.33,1482849.0,13867876.39,0.5359,0.4729,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-20,9.49,9.63,9.41,9.62,9.38,1594502.0,15150355.24,2.5586,0.5085,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-23,9.48,9.52,9.3,9.32,9.62,1531820.0,14418273.0,-3.1185,0.4885,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-24,9.47,9.6,9.36,9.53,9.32,1950338.0,18492794.04,2.2532,0.6219,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-25,9.65,9.9,9.61,9.83,9.53,3010490.0,29301447.73,3.148,0.96,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-26,9.79,9.81,9.7,9.72,9.83,1386100.0,13508103.85,-1.119,0.442,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-27,9.8,9.89,9.72,9.73,9.72,1208142.0,11829890.88,0.1029,0.3853,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-30,9.66,9.71,9.42,9.52,9.73,1145000.0,10912060.0,-2.1583,0.3651,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-03-31,9.66,9.7,9.41,9.46,9.52,1120900.0,10685179.0,-0.6303,0.3574,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-01,9.42,9.55,9.42,9.46,9.46,888252.0,8439257.92,0.0,0.2832,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-02,9.41,9.58,9.41,9.55,9.46,919303.0,8729321.38,0.9514,0.2931,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-03,9.59,9.63,9.52,9.6,9.55,886958.0,8477026.24,0.5236,0.2828,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-07,9.71,9.98,9.7,9.91,9.6,2707308.0,26633679.95,3.2292,0.8633,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-08,9.86,9.92,9.79,9.88,9.91,1401059.0,13832669.2,-0.3027,0.4468,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-09,9.92,9.95,9.85,9.9,9.88,1267900.0,12548226.14,0.2024,0.4043,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-10,9.92,9.93,9.68,9.75,9.9,1221600.0,11938415.0,-1.5151,0.3895,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-13,9.74,9.8,9.66,9.73,9.75,913119.0,8882417.92,-0.2051,0.2912,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-14,9.73,9.8,9.7,9.78,9.73,1012214.0,9883835.64,0.5139,0.3228,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-15,9.83,9.84,9.72,9.73,9.78,1044950.0,10217114.5,-0.5112,0.3332,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-16,9.7,9.78,9.65,9.74,9.73,794500.0,7722499.0,0.1028,0.2534,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-17,9.8,9.84,9.76,9.78,9.74,1237100.0,12122279.0,0.4107,0.3945,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-20,9.83,9.93,9.75,9.9,9.78,1451400.0,14291166.0,1.227,0.4628,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-21,9.9,9.9,9.76,9.89,9.9,1079600.0,10605167.0,-0.101,0.3443,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-22,9.8,10.18,9.8,10.09,9.89,2302454.0,23094932.66,2.0222,0.7342,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-23,10.15,10.17,10.04,10.05,10.09,1230198.0,12405980.22,-0.3964,0.3923,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-24,10.05,10.09,9.86,9.94,10.05,1257323.0,12493630.93,-1.0945,0.4009,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-27,10.05,10.06,9.85,10.02,9.94,1315400.0,13104921.0,0.8048,0.4195,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-28,9.94,10.02,9.2,9.74,10.02,2418700.0,23465949.0,-2.7944,0.7713,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-29,9.51,9.55,9.17,9.2,9.74,6348197.0,59282361.93,-5.5441,2.0243,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-04-30,9.21,9.3,9.17,9.24,9.2,2827652.0,26119571.67,0.4348,0.9017,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-06,9.21,9.26,9.11,9.23,9.24,2281522.0,20956849.95,-0.1082,0.7275,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-07,9.21,9.28,9.15,9.19,9.23,2176515.0,20034259.6,-0.4334,0.694,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-08,9.19,9.31,9.18,9.27,9.19,1964800.0,18197947.0,0.8705,0.6265,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-11,9.27,9.45,9.25,9.32,9.27,2428200.0,22685610.0,0.5394,0.7743,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-12,9.3,9.37,9.22,9.29,9.32,1216700.0,11306746.0,-0.3219,0.388,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-13,9.31,9.33,9.24,9.31,9.29,862950.0,8006811.5,0.2153,0.2752,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-14,9.3,9.32,9.2,9.22,9.31,1204450.0,11146395.5,-0.9667,0.3841,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-15,9.22,9.27,9.15,9.16,9.22,1465000.0,13471784.0,-0.6508,0.4672,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-18,9.14,9.2,9.1,9.12,9.16,1411403.0,12887802.36,-0.4367,0.4501,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-19,9.2,9.22,9.13,9.17,9.12,878100.0,8039246.5,0.5482,0.28,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-20,9.18,9.18,9.1,9.12,9.17,950200.0,8669782.0,-0.5453,0.303,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-21,9.11,9.16,9.05,9.11,9.12,1179700.0,10744557.0,-0.1097,0.3762,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-22,9.09,9.13,8.97,9.0,9.11,1429750.0,12919349.5,-1.2075,0.4559,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-25,9.06,9.06,8.88,8.92,9.0,1207700.0,10778689.0,-0.8889,0.3851,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-26,8.92,8.99,8.87,8.97,8.92,1604900.0,14327186.0,0.5605,0.5118,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-27,8.99,8.99,8.85,8.89,8.97,1910050.0,16996012.0,-0.8919,0.6091,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-28,8.89,9.02,8.81,8.9,8.89,2056058.0,18283877.42,0.1125,0.6556,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-05-29,8.88,8.89,8.84,8.86,8.9,1154897.0,10242954.51,-0.4494,0.3683,1,0,none,baostock,query_history_k_data_plus
002088,SZSE.002088,,SZ,A股-深交所,2020-06-01,8.88,9.06,8.88,9.05,8.86,1997135.0,17948765.28,2.1445,0.6368,1,0,none,baostock,query_history_k_data_plus
