code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
603486,SHSE.603486,,SH,A股-上交所,2023-08-22,70.3,70.61,67.31,69.81,69.6,2494089,171566040.5,0.3017,0.4391,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-23,69.57,69.8,68.19,68.32,69.81,1715528,118088844.54,-2.1344,0.302,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-24,68.44,70.07,68.19,68.43,68.32,1572839,108440282.25,0.161,0.2769,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-25,68.0,69.1,66.72,66.96,68.43,1509500,101646191.0,-2.1482,0.2657,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-28,63.67,65.63,60.26,60.26,66.96,7352650,451600642.29,-10.006,1.2944,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-29,56.43,57.0,54.23,54.97,60.26,26850333,1471960447.68,-8.7786,4.7268,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-30,54.37,55.32,53.89,54.54,54.97,12173535,663695709.07,-0.7822,2.1431,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-08-31,54.86,54.95,52.9,53.03,54.54,11144969,596527574.39,-2.7686,1.962,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-01,53.14,53.76,52.94,53.14,53.03,6545167,348453785.17,0.2074,1.1522,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-04,53.15,54.29,52.98,54.19,53.14,8126263,437013905.57,1.9759,1.4306,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-05,54.09,54.39,53.72,54.27,54.19,4989253,269668944.47,0.1476,0.8783,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-06,54.0,54.0,53.08,53.58,54.27,4228063,225958094.66,-1.2714,0.7443,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-07,53.4,53.59,52.77,53.0,53.58,4886437,259118441.11,-1.0825,0.8602,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-08,52.56,52.9,52.14,52.31,53.0,2526574,132341061.94,-1.3019,0.4448,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-11,52.42,52.86,51.83,52.52,52.31,3576154,187320374.05,0.4015,0.6296,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-12,52.35,53.09,52.0,52.5,52.52,3042813,159733069.42,-0.0381,0.5357,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-13,52.27,52.45,51.03,51.6,52.5,4582703,236479629.17,-1.7143,0.8067,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-14,51.72,51.74,50.16,50.45,51.6,5104225,258393766.82,-2.2287,0.8986,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-15,50.47,50.6,49.72,50.32,50.45,6152251,308405609.59,-0.2577,1.0831,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-18,50.2,51.48,49.72,50.06,50.32,7189635,363672333.58,-0.5167,1.2657,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-19,49.92,50.19,49.01,49.3,50.06,4073637,201186725.83,-1.5182,0.7171,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-20,49.37,49.38,48.51,48.68,49.3,4494679,219713851.68,-1.2576,0.7913,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-21,48.5,48.83,48.1,48.16,48.68,3744805,181169255.04,-1.0682,0.6592,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-22,47.96,49.35,47.93,49.35,48.16,4918012,239813127.62,2.4709,0.8658,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-25,49.25,49.96,48.45,48.67,49.35,3648941,178267086.45,-1.3779,0.6424,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-26,48.68,49.28,48.35,48.43,48.67,3445433,167982229.67,-0.4931,0.6065,1,0,none,baostock,query_history_k_data_plus
603486,SHSE.603486,,SH,A股-上交所,2023-09-27,48.31,49.66,48.31,48.92,48.43,4209175,206464679.25,1.0118,0.741,1,0,none,baostock,query_history_k_data_plus
