code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
688120,SHSE.688120,,SH,A股-上交所,2023-06-30,239.1,259.47,237.5,252.05,240.65,3652871,917626958.88,4.7372,3.2314,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-03,252.0,263.37,248.01,250.46,252.05,2632423,669847425.88,-0.6308,2.3287,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-04,248.47,253.4,244.4,248.43,250.46,1360375,337131489.93,-0.8105,1.2034,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-05,246.16,250.77,234.72,238.0,248.43,3158115,757622517.3,-4.1984,2.7937,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-06,235.92,236.9,228.08,232.43,238.0,2031388,471306106.02,-2.3403,1.797,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-07,230.98,238.59,228.65,235.58,232.43,1449401,339456425.94,1.3552,1.2822,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-10,235.58,236.3,227.02,231.1,235.58,1289958,297819679.12,-1.9017,1.1411,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-11,230.0,232.27,226.2,227.82,231.1,1370727,313151514.1,-1.4193,1.2126,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-12,228.05,229.0,218.01,222.28,227.82,1668723,370492361.43,-2.4317,1.4762,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-13,223.7,233.45,219.55,225.51,222.28,1720855,392121197.64,1.4531,1.5223,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-14,225.8,228.79,223.86,225.95,225.51,1015892,229519032.84,0.1951,0.8987,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-17,226.57,229.0,213.23,216.0,225.95,2694404,583751089.37,-4.4036,2.3835,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-18,215.07,218.21,209.15,209.6,216.0,2276361,484482619.97,-2.963,2.0137,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-19,210.0,211.56,206.49,210.2,209.6,1231336,258067385.36,0.2863,1.0893,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-20,208.75,213.58,205.3,205.48,210.2,1109852,231466652.95,-2.2455,0.9818,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-21,204.02,205.87,199.22,205.47,205.48,1713749,347247578.6,-0.0049,1.516,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-24,204.61,207.56,198.15,199.06,205.47,1718413,344583335.99,-3.1197,1.5201,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-25,200.5,201.88,193.0,200.06,199.06,2039048,402140264.86,0.5024,1.8038,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-26,200.15,205.95,198.23,200.67,200.06,1670584,339374357.05,0.3049,1.4778,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-27,199.48,201.56,194.42,195.36,200.67,1387673,273478509.74,-2.6461,1.2276,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-28,196.0,199.74,195.0,195.7,195.36,1040743,204714275.37,0.174,0.9207,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-07-31,194.81,206.82,191.54,200.5,195.7,2186971,434058640.78,2.4527,1.9346,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-01,200.56,203.98,195.28,199.73,200.5,2072477,412926521.86,-0.384,1.8334,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-02,198.2,212.2,198.0,209.51,199.73,2667674,555418183.42,4.8966,2.3599,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-03,208.5,216.45,208.5,212.49,209.51,2168731,463081315.37,1.4224,1.9185,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-04,212.0,213.49,205.99,209.22,212.49,1850165,386106287.48,-1.5389,1.6367,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-07,208.46,211.86,205.28,210.38,209.22,1285012,269311254.97,0.5544,1.1367,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-08,209.88,213.99,209.0,211.1,210.38,975282,206922661.36,0.3422,0.8628,1,0,none,baostock,query_history_k_data_plus
688120,SHSE.688120,,SH,A股-上交所,2023-08-09,210.0,210.0,205.21,208.25,211.1,794689,164813131.98,-1.3501,0.703,1,0,none,baostock,query_history_k_data_plus
