code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
300002,SZSE.300002,,SZ,A股-深交所,2024-12-27,12.0,12.32,11.82,12.02,11.99,67845000,823678957.99,0.2502,3.7265,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2024-12-30,12.03,12.27,11.82,12.09,12.02,55312346,670175055.9,0.5824,3.0381,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2024-12-31,12.14,12.17,11.56,11.59,12.09,64126827,754481857.57,-4.1356,3.5222,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-02,11.52,11.62,11.03,11.18,11.59,60189317,684794188.73,-3.5375,3.306,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-03,11.18,11.26,10.84,10.88,11.18,46741334,515843210.11,-2.6834,2.5673,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-06,10.81,11.05,10.72,10.88,10.88,39175087,426601447.25,0.0,2.1517,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-07,10.88,11.25,10.85,11.25,10.88,48119668,533536379.62,3.4007,2.643,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-08,11.16,11.63,10.9,11.42,11.25,62325164,702355771.99,1.5111,3.4233,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-09,11.3,11.58,11.27,11.42,11.42,37332690,427961981.12,0.0,2.0505,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-10,11.38,11.57,11.12,11.12,11.42,33625551,381226417.71,-2.627,1.8469,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-13,11.01,11.36,10.96,11.18,11.12,33622323,375884676.23,0.5396,1.8467,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-14,11.2,11.7,11.08,11.63,11.18,61966414,711797807.39,4.025,3.4036,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-15,11.64,11.73,11.49,11.56,11.63,43334098,503489789.94,-0.6019,2.3802,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-16,11.57,11.9,11.46,11.53,11.56,47205909,549804025.7,-0.2595,2.5928,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-17,11.5,11.69,11.39,11.59,11.53,33791768,391246245.3,0.5204,1.856,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-20,11.7,11.86,11.61,11.67,11.59,42325322,496985034.3,0.6903,2.3248,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-21,11.71,11.88,11.55,11.85,11.67,48418573,569135026.94,1.5424,2.6594,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-22,11.94,12.0,11.77,11.87,11.85,57287414,680017729.49,0.1688,3.1466,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-23,11.98,12.6,11.98,12.27,11.87,109208939,1351083540.82,3.3698,5.9984,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-24,12.2,12.59,12.15,12.54,12.27,76919060,957258231.57,2.2005,4.2249,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-01-27,12.7,12.79,12.42,12.46,12.54,69466910,874756537.2,-0.638,3.8155,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-02-05,12.7,13.0,12.56,12.82,12.46,119981576,1538221950.94,2.8892,6.5901,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-02-06,12.86,13.16,12.62,13.05,12.82,111538972,1448069871.46,1.7941,6.1264,1,0,none,baostock,query_history_k_data_plus
300002,SZSE.300002,,SZ,A股-深交所,2025-02-07,13.16,14.45,13.15,13.9,13.05,239709702,3320790321.01,6.5134,13.1663,1,0,none,baostock,query_history_k_data_plus
