code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
002458,SZSE.002458,,SZ,A股-深交所,2023-02-06,14.95,15.2,14.65,15.08,14.97,18791892,280788201.3,0.7348,2.778,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-07,15.0,15.2,14.65,14.69,15.08,16241011,240447574.19,-2.5862,2.4009,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-08,14.6,14.65,14.38,14.5,14.69,9739242,141335813.87,-1.2934,1.4398,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-09,14.5,14.57,14.34,14.46,14.5,12029033,173738615.2,-0.2759,1.7783,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-10,14.75,15.12,14.52,14.84,14.46,23572223,350674076.52,2.6279,3.4847,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-13,14.85,15.0,13.71,14.0,14.84,41323993,582454213.34,-5.6604,6.1089,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-14,13.99,14.09,13.65,13.87,14.0,16508570,228809429.4,-0.9286,2.4405,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-15,13.87,14.05,13.75,13.92,13.87,13991920,194282554.37,0.3605,2.0684,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-16,13.99,14.38,13.87,13.95,13.92,23094129,326969698.35,0.2155,3.414,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-17,14.01,14.53,14.0,14.1,13.95,19317819,275758284.65,1.0753,2.8558,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-20,15.23,15.48,14.5,15.09,14.1,44962423,669241244.2,7.0213,6.6468,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-21,15.2,15.44,14.87,15.08,15.09,28776060,434663768.21,-0.0663,4.254,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-22,15.39,15.49,15.17,15.3,15.08,25083273,383131867.22,1.4589,3.7081,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-23,15.23,16.14,15.21,15.73,15.3,32786973,516218416.93,2.8105,4.8469,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-24,16.0,16.15,15.51,15.68,15.73,25941702,409237515.71,-0.3179,3.835,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-27,16.1,16.28,15.15,15.53,15.68,31632663,491999521.42,-0.9566,4.6763,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-02-28,15.4,15.68,15.16,15.59,15.53,20802633,321701114.29,0.3863,3.0753,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-01,15.56,15.63,15.0,15.13,15.59,22144271,337101821.1,-2.9506,3.2736,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-02,15.0,15.05,14.65,14.93,15.13,18770815,278933578.2,-1.3219,2.7749,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-03,15.02,15.43,14.96,15.21,14.93,20273987,307941321.79,1.8754,2.9971,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-06,15.31,16.73,15.12,16.39,15.21,63321781,1027427771.65,7.7581,9.3609,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-07,16.47,16.65,16.2,16.25,16.39,38948713,639006695.5,-0.8542,5.7578,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-08,16.19,16.2,15.68,16.11,16.25,30782610,490622667.75,-0.8615,4.5506,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-09,16.25,16.43,15.7,15.79,16.11,20658389,329848283.91,-1.9863,3.0539,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-10,15.65,15.76,15.24,15.42,15.79,16196488,250697894.94,-2.3433,2.3943,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-13,15.32,15.45,15.01,15.43,15.42,18439767,280545801.06,0.0649,2.726,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-14,15.32,15.67,15.02,15.36,15.43,22283618,342952976.0,-0.4537,3.2942,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-15,15.41,15.66,15.1,15.14,15.36,17377830,265474269.76,-1.4323,2.569,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-16,15.1,15.18,14.73,15.0,15.14,14189997,212099991.52,-0.9247,2.0977,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-17,14.88,15.03,14.64,14.73,15.0,15260341,225580586.86,-1.8,2.2559,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-20,14.65,14.91,14.15,14.19,14.73,21610602,311457365.58,-3.666,3.1947,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-21,14.26,14.6,14.2,14.59,14.19,12425858,179547566.42,2.8189,1.8369,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-22,14.66,14.78,14.24,14.36,14.59,12864968,185977765.44,-1.5764,1.9018,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-23,14.31,14.56,14.15,14.25,14.36,12689134,181374808.26,-0.766,1.8758,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-24,14.33,14.62,14.23,14.4,14.25,13922544,200624196.72,1.0526,2.0582,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-27,14.68,15.03,14.23,15.0,14.4,25353702,372132834.21,4.1667,3.748,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-28,15.1,15.6,14.97,15.28,15.0,25217127,386918721.22,1.8667,3.7279,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-29,15.16,15.21,14.72,14.93,15.28,17201845,256584436.7,-2.2906,2.543,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-30,14.88,15.33,14.88,15.18,14.93,14697618,222935334.86,1.6745,2.1728,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-03-31,15.38,15.66,15.06,15.11,15.18,18514320,284297103.62,-0.4611,2.737,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-03,15.11,15.36,14.69,14.86,15.11,23945168,359152767.81,-1.6545,3.5398,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-04,14.82,15.34,14.7,15.23,14.86,21790774,328597080.68,2.4899,3.2213,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-06,15.27,15.37,14.61,14.9,15.23,18891936,281129765.63,-2.1668,2.7928,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-07,14.78,14.97,14.6,14.84,14.9,10411046,154081988.88,-0.4027,1.5391,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-10,14.91,15.65,14.82,15.59,14.84,24618840,373773054.91,5.0539,3.6394,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-11,15.58,16.0,15.42,15.98,15.59,38195731,601652933.0,2.5016,5.6465,1,0,none,baostock,query_history_k_data_plus
002458,SZSE.002458,,SZ,A股-深交所,2023-04-12,15.78,15.8,15.5,15.57,15.98,18877457,294872524.27,-2.5657,2.7907,1,0,none,baostock,query_history_k_data_plus
