code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
600481,SHSE.600481,,SH,A股-上交所,2021-09-06,10.96,11.35,10.65,10.98,10.96,47308534,517401278.33,0.1825,2.9073,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-07,10.98,11.68,10.86,11.61,10.98,39908663,457027805.93,5.7377,2.4525,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-08,11.57,12.06,11.48,11.61,11.61,36759990,430319848.83,0.0,2.259,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-09,11.65,11.85,11.17,11.45,11.61,42035143,480803317.48,-1.3781,2.5832,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-10,11.41,11.64,11.32,11.38,11.45,25322157,290137698.74,-0.6114,1.5561,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-13,11.5,11.84,11.21,11.44,11.38,28931202,332086627.32,0.5272,1.7779,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-14,11.35,11.77,11.06,11.39,11.44,28813431,330310306.28,-0.4371,1.7707,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-15,11.66,11.66,11.06,11.51,11.39,30615909,347821015.53,1.0536,1.8814,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-16,11.58,11.58,10.95,11.03,11.51,32162442,359575964.25,-4.1703,1.9765,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-17,11.0,11.38,10.88,11.27,11.03,28089594,313826957.31,2.1759,1.7262,1,0,none,baostock,query_history_k_data_plus
600481,SHSE.600481,,SH,A股-上交所,2021-09-22,11.26,12.11,11.1,11.99,11.27,42229374,491958526.18,6.3886,2.5951,1,0,none,baostock,query_history_k_data_plus
