code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-05,4.089,4.17,4.089,4.165,4.087,16416853,68037022.0,1.9085,0.288468,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-06,4.181,4.245,4.166,4.243,4.165,50033300,211459930.0,1.8727,0.87993,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-07,4.244,4.263,4.222,4.245,4.243,37028076,157307376.0,0.0471,0.654604,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-08,4.23,4.247,4.207,4.226,4.245,13650000,57770349.0,-0.4476,0.242298,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-09,4.226,4.266,4.219,4.248,4.226,17739350,75250075.0,0.5206,0.315027,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-12,4.256,4.29,4.243,4.273,4.248,54555700,232755015.0,0.5885,0.969008,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-13,4.282,4.398,4.245,4.263,4.273,29024475,124629680.0,-0.234,0.519355,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-14,4.27,4.308,4.215,4.238,4.263,35840825,153226289.0,-0.5864,0.639038,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-15,4.235,4.254,4.209,4.222,4.238,25491803,107820843.0,-0.3775,0.452901,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-16,4.18,4.228,4.162,4.166,4.181,36825800,154595276.0,-0.3588,0.654732,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-19,4.16,4.205,4.15,4.185,4.166,24679617,103148986.0,0.4561,0.44031,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-20,4.185,4.212,4.16,4.199,4.185,12817275,53640439.0,0.3345,0.229144,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-21,4.18,4.226,4.18,4.199,4.199,15817600,66589176.0,0.0,0.282884,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-22,4.201,4.234,4.178,4.196,4.199,23880175,100231606.0,-0.0714,0.427114,1,1,none,baostock,query_history_k_data_plus
510180,SHSE.510180,,SH,基金/ETF-上交所,2026-01-23,4.2,4.208,4.164,4.176,4.196,19191100,80361419.0,-0.4766,0.343554,1,1,none,baostock,query_history_k_data_plus
